                  Time                  QLh                   IPL                   IBS                   Iohm                  Vexp                  L                     V                     ICD 
      0.18280000490045      0.15000000000000      0.17000000000000      0.00662415288389      0.09678936448072      1.04128877993459      0.63970665922263      0.42252610231612      0.06483379980969
      0.18290000490637      0.15000000000000      0.17000000000000      0.00663772050757      0.09526971545399      1.01638877846090      0.63946950696170      0.40621133502216      0.06634606752220
      0.18300000491229      0.15000000000000      0.17000000000000      0.00665119499899      0.09346011015319      0.99148877698722      0.63929365185333      0.39648539383887      0.06814862222490
      0.18310000491821      0.15000000000000      0.17000000000000      0.00666315667331      0.09267482429794      0.99341024096320      0.63918383548402      0.38937414522193      0.06892709694737
      0.18320000492413      0.15000000000000      0.17000000000000      0.00667462358251      0.09109335211543      0.99831024125320      0.63919163726543      0.38126235640465      0.07050170307376
      0.18330000493005      0.15000000000000      0.17000000000000      0.00668763066642      0.09000878048672      1.00321024154321      0.63904010979042      0.36501280837279      0.07157902618209
      0.18340000493596      0.15000000000000      0.17000000000000      0.00670176174026      0.08878174787646      1.00811024183321      0.63891284133275      0.35155913650541      0.07279862260313
      0.18350000494188      0.15000000000000      0.17000000000000      0.00671562156640      0.08749520371562      1.01301024212321      0.63893947566884      0.33511579434299      0.07407740880195
      0.18360000494780      0.15000000000000      0.17000000000000      0.00672983995173      0.08659889114691      1.01791024241321      0.63881981703307      0.32028098319461      0.07496574589895
      0.18370000495372      0.15000000000000      0.17000000000000      0.00674302224070      0.08583903183454      1.02281024270322      0.63860827271853      0.31523769266891      0.07571777940628
      0.18380000495964      0.15000000000000      0.17000000000000      0.00675491755828      0.08505015434160      1.02771024299322      0.63848293519934      0.30983393166213      0.07649898715749
      0.18390000496556      0.15000000000000      0.17000000000000      0.00676667084917      0.08471735038525      1.03261024328322      0.63836764389800      0.30506020788974      0.07682415104134
      0.18400000497147      0.15000000000000      0.17000000000000      0.00676626164932      0.08410622793674      1.03751024357322      0.63811174073850      0.30833055473035      0.07742789746934
      0.18410000497739      0.15000000000000      0.17000000000000      0.00679565593600      0.08370433879219      1.03953008460561      0.63797209408373      0.30138626423790      0.07782170259969
      0.18420000498331      0.15000000000000      0.17000000000000      0.00679921766277      0.08311981077387      1.04123008470622      0.63788937569541      0.31159173564014      0.07839925473230
      0.18430000498923      0.15000000000000      0.17000000000000      0.00681253441144      0.08307892109751      1.04293008480684      0.63776109598277      0.30013967267989      0.07843204597220
      0.18440000499515      0.15000000000000      0.17000000000000      0.00682676036377      0.08280185794145      1.04463008490745      0.63777500548839      0.29277627094589      0.07870100355462
      0.18450000500107      0.15000000000000      0.17000000000000      0.00684116559569      0.08192779975520      1.04633008500806      0.63779448612751      0.28181245693734      0.07956666483527
      0.18460000500698      0.15000000000000      0.17000000000000      0.00685556908138      0.08159722555196      1.04803008510868      0.63783390745786      0.26451479414257      0.07988835874186
      0.18470000501290      0.15000000000000      0.17000000000000      0.00686791725457      0.08143880408751      1.04973008520929      0.63792170929022      0.25930231631650      0.08003842171907
